date,tweet,user
2020-05-30 19:21:18+00:00,My hint for saving money dont eat out or order fast food plan all meals ahead so you arent tempted to go out. On grocery shopping day we use to eat out before we went shopping. Now I fix a nice lunch and we eat before. a lot safer in the day of covid19,kingmanmarie39
2020-05-30 18:43:00+00:00," I remember this one time my roommate and I went to Louis in Aventura looking like we just fell out of the bed . We would dress comfortably if we knew we were gonna be shopping all day, sweats and shit. We walk in and the wench in the front didn't even acknowledge us!",Aprilbissessy
2020-05-30 18:32:08+00:00,"I wonder what we'll find out about what went down this weekend behind the scenes while ""protestors"" went shopping at midnight?",MamaSaysNo1
2020-05-30 18:01:43+00:00,I went out shopping today. At least 50% of the country are now behaving like we are completely out of lockdown now. The UK second wave is going to be awful because of the too early lockdown release. Thanks a lot Cummings. #CumGate #dailybreifing #LiarJohnson #SackCummings,TeejaymUK
2020-05-30 16:55:52+00:00,Just last week I went grocery shopping with my sister and she accidently dropped a cola bottle in the store. A white fossil lady went running to the cashier to spew lies about how we were playing with it to make it explode on her. We got yelled at and thrown out without a chance-,reveldeux
2020-05-30 16:39:14+00:00,"Happy Saturday! I'm alive! I went out shopping earlier and stood about 2 hours in queues just to get a couple things but nevermind! We're playing some Starbound today, maybe some Last Oasis later! We'll see :D ",Bloderzz
2020-05-30 15:25:01+00:00,I have just been for some shopping and went past a pub and they where open coming out of the pub with pints and drinking on the street. So when the football starts there will be lock ins and you know we’re them pubs will be,website1876
2020-05-30 14:57:07+00:00,We went shopping today. So many people out. And people complaining at me when i asked them to move away from me. Thankfully both my daughter and I wore masks. Few other people did.,michellebirbeck
2020-05-30 14:54:42+00:00,i have been super cautious since covid about not seeing anyone except my bf (who i live with) and only going out for walks and grocery shopping. but last night we went to a protest with hundreds (thousands?) of people so i may get the rona,fairythinmother
2020-05-30 14:39:59+00:00,"Yep - went shopping in Shepherds Bush. Far fewer people social distancing in shops and on the pavements, few masks visible. We're nowhere near out of this yet. The daily death toll had the power to shock us in March, yet we seem to be able to ignore it now :(",Stephen_Neal
2020-05-30 12:27:49+00:00,It feels so good to go out havent went shopping for like 3 months and now the situation here is quite okay so we r able to go out freely,jongjinsbeanie
2020-05-30 12:03:10+00:00,"I’m not going out shopping again till the end of the second wave however long that takes. We went to the nursery we always use (not a garden centre) all was civilised and organised. Then went to B&amp;M, Himself wanted a cheap garden parasol. Queued got half a hour in hot sun",AngieLeach1
2020-05-30 09:48:59+00:00,"We went shopping yesterday! Didn’t see any riots in our neck of the woods, thank God. I’m thankful for living in such a place where everyone not only looks out for each other... but for themselves! Have a blessed day ALL ",SamaraHardee
2020-05-26 16:57:12+00:00,Learn how to get the awesome iPhone 11 Pro or iPhone 11 Pro Max for up to $700 off when you switch to AT&T.,ATTBusiness
2020-05-30 09:31:52+00:00,"I was just about to say the exact same thing. I went out shopping yesterday and had the misfortune of not only being pushed by someone (without a mask), they felt the need to cough on me too. But hey, if we get infected, it’s obviously our fault... ",JusticeforSif
2020-05-30 09:22:40+00:00,Every time we went shopping in Tesco's and got to that section he would shout out mum do you want any plasters ,Cannot25
2020-05-30 09:17:11+00:00,Woman I know went out real estate shopping today and was less than impressed with the distancing and restrictions on numbers during some inspections. I think we're getting cocky and could pay a price. #coronavirus,Terrytoo69
2020-05-30 07:52:00+00:00,".@uk_domain_names I worry each time my husband goes out to do the once a week shopping trip! Won’t let me take the risk at 70 and with asthma . Lockdown relaxes with more than 300 deaths a day, when we went into lockdown we had fewer than 100 deaths a day. Are we led by lunatics?",BaskervilleJudy
2020-05-30 06:48:58+00:00,She wore this to go shopping. I literally would’ve told her to change before we went out. Her friends are fake. ,Shardashian_
2020-05-30 05:27:36+00:00,Gucci was about sold out of everything when we went shopping Wednesday so y’all definitely helped pay for the reup ,ReeMarkable_ree
2020-05-30 03:37:09+00:00,my bf went back to the mall today and surprised me with a dress I pointed out while we were shopping together... I love this man sm,zoldyckpixie
2020-05-30 03:32:47+00:00,bought this during first day of raya we went out shopping instead ,an_____04
2020-05-30 03:22:30+00:00,today me n gage went grocery shopping and we walk by the flowers n he goes ‘Wanna pick out any?’ Yes i do sir. Yes i do.,aleexmaarie
2020-05-30 03:09:50+00:00,"Nope, we ordered in. Went into Civic this morning to do some shopping, and the bottom fell out of my day. We’ve such a long way to go before life as we knew it resumes, if ever. I think it’s grief.",JasonJMurdoch
2020-05-30 02:34:55+00:00,I was shopping in the town where my grandparents live while visiting and a cute young man caught my attention and asked me for help picking out earrings for his mom for Mother’s Day. After I helped him he gave me his card and then later we went out for coffee.,notoriousLBP
2020-05-30 02:28:31+00:00,We’re spending less because we don’t want to wear a mask shopping. Finally got out today to shop at Lamps Plus but they required a mask &amp; I turned around &amp; went home.,shilo1949
2020-05-30 02:15:23+00:00,"""There's no food in the house"" Me: *checks pantry and freezer and they're full because 2 ppl went grocery shopping* This is when I learned ""were out of food"" means we ran out of shit she doesn't have to make for herself. Like popcorn and icecream is gone. ""My parents starve me"".",mek_ur
2020-05-30 01:54:37+00:00,"I went out the whole day again with my friends yesterday. From breakfast quick catch up session, changed to shopping sakan session ya Allah I didn’t even plan to go shopping but since all the restaurants we were planning to go cannot dine in, so we went to the nearest mall, OU.",_rajasyafiqah
2020-05-29 22:42:14+00:00,"I live in a town of300,really spread out. 8 miles away is town of 8000, where we do all of our shopping. I feel safe,went to grade school with some. I'm a old hippie,1st joint was 68 Leftist kind of dude.I wouldn't trust the law anywhere larger. RESIST!",WEWoods3
2020-05-29 20:47:40+00:00,Today was the last day before exams. I brought in the H-Block badge & many of the girls thought it was great but I got into trouble at home when Mummy found out I had worn it because they are illegal. We went to Dunnes shopping tonight but didn't do much else all day.,NrnIrnGirl1981
2020-05-29 20:47:13+00:00,"Do you tell them about their day 1 visit? Was in hospital 4 days with eldest, went shopping on day 1 home as had nothing in, midwife phoned from my doorstep really miffed that we'd nipped out for milk. She acted like we should be hiding him away, nobody bloody told me!",Alouema2
2020-05-29 20:33:18+00:00,"And the way go leng ka teng, there's a nurse on Twitter who said she tested positive for Covid a few days ago, but apparently went out shopping for clothes today. How much more reckless are we (non hcw) going to be? Ra go shwa ",afrika_mosadi
2020-05-29 20:03:08+00:00,Literally I remember watching a guy put two shirts in his shopping bag and I told him I saw that he was so scared and shook and acouple of us told him to put it back he just walked out and we went about our day lol I mean we reported it since we had it but yeah lol,EmilyM_13
2020-05-29 17:49:53+00:00,Looks like they’ve not managed to sort things out! My husband went today &amp; it’s safe to say we won’t be shopping with Morrison’s anymore.,chiggles
2020-05-26 16:57:12+00:00,Learn how to get the awesome iPhone 11 Pro or iPhone 11 Pro Max for up to $700 off when you switch to AT&T.,ATTBusiness
2020-05-29 16:34:53+00:00,"You're right - I've done a little. I went grocery shopping this morning and bought shrimp. Tonight I'm making crab cakes and Asian inspired slaw. We had leftover country fried steak for brunch. Oh, and I'm making a donation to help out.",carlatheviking
2020-05-29 16:01:47+00:00,Staying with the kiddos & their dad & just having family time we went out yesterday shopping got them new bikes summer clothes even went out to eat at a buffet &amp; it’s very different now of course but this family time together out is what we missed doing most happy Friday love ya,Heather79320104
2020-05-29 14:19:41+00:00,"Afternoon (sorry been a bit busy)I’m not shielding but am 66 & husband 70 so we’re pretty much staying at home. We go out for shopping &amp; yesterday went out (very early) to buy bedding plants. I’ve not seen my grandchildren or helped with childcare, I want to start going out too",Sandra55
2020-05-29 13:58:25+00:00,"My mom just asked when we can go to Z Square Mall ? She is actually missing going out there and have a meal at Mcdonald's, Didnt even went shopping for Eid &amp; she is missing it now",Ahmadbilal111
2020-05-29 13:56:54+00:00,"Not at how my cousins said that it's important we hand out together bc we rarely get to do this, changed out shopping plans from Saturday to Friday and when I said I can't on Friday and can't drop all the work just like that they simply went ""okay, we'll go without you.""",kkyudoli
2020-05-29 13:49:01+00:00,I went shopping this morning to observe more than half of the people in the store did not have on masks. I hurried to get out of there. Americans that’s why we are still spiking upward. Ignore Trump! Respect other people’s zeal for living or stay home!,vbeltran13
2020-05-29 11:22:09+00:00,Before lockdown we went shopping. Now we go out for supplies,LJamesFurniture
2020-05-29 11:14:04+00:00,"I went grocery shopping. I know that doesn't sound like much, but we're trying to limit our time out, so it's the first time I've left the property in nearly four weeks. So it was kind of an event",WriterNatural
2020-05-29 09:43:39+00:00,we were gonna spend $2k on furnishings @SpotlightStores 2228 but walked out after the disgusting conduct of the new manager named #Hope who needs to be sacked; we went to lincraft instead #mysteryshopper #shopping #spotlight #spotlightstores,WitchBank
2020-05-29 09:37:01+00:00,"It just feels we’ve been half assed about everything. Other countries hand out masks to people not wearing them, I went shopping yesterday and no one seemed bothered? Only a couple of people wearing them ",StephanieeeeY
2020-05-29 07:23:29+00:00,"“Alright! I wish we could’ve went shopping though..!” Kelsea stood up took and Jessica’s hand to help her up. Once she helped Jessica up, she started walking home. Kelsea let out a little laugh while walking, she was thinking of some things while she walked home.",ThatGirlKerushi
2020-05-29 07:04:58+00:00,Last time I went to post office to renew my driving license then I need to go out and queue up again for grocery shopping.. Notice rite we need to check out once we’re done but d problem is d QR code completely disappear if we lock our phone screen.. xkan nk biar on all d time?,wawadayiniiii
2020-05-29 02:11:55+00:00,"No. Noo. Nooo. We are all with you. Last year the same time I went out to the shopping Mall, knowing very well that there is Malaria,Dengue,Chikenguniya etc. Next year same time I will go out adding Covid-19 to it. That's it.",blahblaw
2020-05-29 01:34:27+00:00,"Tried to do a ""pod"" concept with my folks. 2 weeks of no visitors, no going out, no deliveries. And if me and my kid did it and they did it, we'd drive 6 hours non stop to see them. We left Saturday morning and we are there and find out: 1. They went shopping Wednesday.",uniongal
2020-05-29 01:22:37+00:00,"Today my mom watched Sloan, so charlee and I went out to eat and went shopping at the mall. We’re currently watching ozark and putting Sloan to bed. The perfect anniversary ",ohshit_itsdick
2020-05-28 23:31:30+00:00,"We started out doing fairly well, but the warmer weather seemed to have caused many to lose their common sense. I went grocery shopping a couple of days ago and even some of the supermarket employees either had no mask or worse had them hanging around their necks",fknconfused
2020-05-28 23:24:09+00:00,When I was in HS My mom found out my dad wasn’t at work so she got me out early and we went shopping w his credit card she said get whatever lmao MY 1st Toxic lesson,calimadeliz
2020-05-28 22:21:32+00:00,"Anyway when they were done shopping she went and got the car, we let her drive up to “curbside” pickup area, I helped him out to the car. They left, it reminded of my dad, and I cried. Crying now. Dads are the best",saxony57
2020-05-28 22:01:10+00:00,Went out for an appropriate safe outdoor lunch. Masks were worn by all (until we actually were eating) and space was respected. Did a little shopping to support the local economy and came home. I think the pups… https://www.instagram.com/p/CAv173OJ89j/?igshid=jv415vtymqqc,AnneChampney
2020-05-28 22:00:25+00:00,@lough_taylor and i went shopping for something for me and we both walked out spending a shit ton of money. my fault sis ,_bjessss
2020-05-28 21:35:49+00:00,"Not much, went shopping yesterday so just hanging out. Tried the Beyond Burgers we bought, have to say, they were pretty good! {:)",Zbrosmom
2020-05-28 21:12:57+00:00,"Well said.. all people are worried about is going out or the shops economy!!! Lives are more important then money.. besides if we went out of lockdown, there wouldn’t be many people left to do shopping etc",OlleyAndy82
2020-05-28 20:48:49+00:00,"Today my wife and I went shopping for some home decor. At the cash register the cashier asked if we had a membership number as on birthdays they send out coupons. We said no, but today was my wife's birthday and thats… https://www.instagram.com/p/CAvtqPAHvuo/?igshid=j247uou2f5e",ACWA
2020-05-28 20:20:00+00:00,"Just called an old friend of my moms 96 years old. I asked her if she gets out. She told me that she went shopping last week. A man in the market took off his mask. She said to him ""I didn't live this long for you to try to kill me. Put that mask on."" We all need her spirit!",SandiStandee
2020-05-28 19:52:32+00:00,I should never let Ben do the grocery shopping. He went less than a week ago and spent $250 and we are out of food,brookmfbest
2020-05-28 18:04:51+00:00,"@Jae_Day6 Today weather was sooo lovely Did you go out and walk? We still need to be careful during this situation, but we also need to walk and breath fresh air, isn’t it?! I only went out for shopping grocery or walking along the river at night. That’s best thing in my day",scatterbra1n_
2020-06-30 02:59:37+00:00,They started doing amazing things at an early age.,stadiumtalkcom
2020-05-28 17:43:11+00:00,"1.7 million confirmed cases and 100,000 deaths, there’s 2.1 million people who are unemployed rn, people who could lose their houses & not afford to feed their families. lots of ppl going out of business, i’m sure those small business owners are happy that we went shopping.",ceceliiiaaa
2020-05-28 17:31:37+00:00,"Well now you mention it my mother died the day Mr Cummings went to barnard castle, and me like a mug did not See her as we all in this together rule "" stay home don't go out, unless for work, shopping or exercise, so I did not go, she died alone now I find out we not all in 1",covid19UK3
2020-05-28 16:48:09+00:00,I was at Home Depot yesterday. That place was too crowded and people buying lots of flowers. We just needed soil to plant corn (first time trying). I waited in car while hubby went in. Parking lot was crazy with people and cars. So people are out there shopping. In my area anyway,KMAKJ11
2020-05-28 16:33:24+00:00,I need to order some - we went grocery shopping over the weekend and tried to get some fancy stuff but it was all out...didn’t think if just simple hot dogs - huevos con weenie is simple yet so good.,estebanuribe
2020-05-28 15:55:21+00:00,"Fire ain’t they, the kids picked them out last time we went grocery shopping and I’ve eat em all lol",ekjohnson09
2020-05-28 14:16:13+00:00,You mean what they already done have you got blinkers on or not seen twitter in April we never fully locked down .Someone I no died only sat in the car while is partner went shopping work that out .Shops only started has we learned more Tesco advert the rest followed,davspurs
2020-05-28 13:25:57+00:00,"One time we went out shopping and they had one of the Sirius XM easy listening pop stations on and they were playing that song, which is a perfectly normal, radio-friendly Dion song out of context.",Learnonaut
2020-05-28 12:31:58+00:00,Went grocery shopping the other day. We had to get out the house! Thank You creations_by_manders for the masks!! https://www.instagram.com/p/CAu0zS_BxLv09HDajDgCX2eukHhYdfCa0Ve8IM0/?igshid=w7gyy92kawf5,Quick_88
2020-05-28 12:14:03+00:00,"Ha. I did that last time. We went round in circles for over an hour, until the adviser finally said it's arrive between 8-9pm. Talking her at her word, I got on with the rest of my day. It turned up at 4.40 when I was out shopping so I couldn't check it before accepting delivery.",apwillcox
2020-05-28 10:26:11+00:00,This happened in China when we went shopping and my friend purchased a Portable Hard Drive. We were flying out the next day and once we arrived back home and he opened the device he found a cement block inside to give the impression of the actual weight of the device.,joelrvincent7
2020-05-28 09:04:19+00:00,"Oregon, USA. Article about cites opening up or not.We are still in a weird lockdown where businesses like Nike store is open but shopping mall across street isn’t it says cities need to see a drop in covid “Like”cases.Truths coming out. Sadly they went to racial division tactics ",invalidcommandx
2020-05-28 08:50:10+00:00,went out with my wife today to do some shopping at @Morrisons in riverside norwich it was nice to get out of the house just a couple more things to get tomorrow we forgot to get today #SocialDistancingWhileShopping #Morrisons,Gerbil1978
2020-05-28 05:17:33+00:00,"Market is rising to close the gap to 2009. And yeah, 2009 was different: we went out for dinner and a beer, went shopping and on vacation. Now 8 weeks lockdown. ",DominicFranck
2020-05-28 02:45:09+00:00,Shopping with my sister is dangerous. We went to Costco and I almost walked out with a new Apple Watch ,sweeetheartlexx
2020-05-26 16:57:12+00:00,Learn how to get the awesome iPhone 11 Pro or iPhone 11 Pro Max for up to $700 off when you switch to AT&T.,ATTBusiness
2020-05-28 01:19:11+00:00,#MyEx made me tell him everything I was getting when I went out shopping even though we didn’t share a bank account,ThoughtsZin
2020-05-28 00:47:06+00:00,Powers been out since like 4:30ish I don’t even have reception...so we came to pick up food...mind u...we went grocery shopping like @300...so we have a shit load of food (hopefully it doesn’t spoil),datgrl04
2020-05-27 23:09:47+00:00,zach pointed out that a year ago we went shopping for cereal so that I could start telling my ed to fuck off and eat a fear food for the first time in years. i ate the smallest bowl and cried after. today i bought 2 boxes no hesitation and didn’t even notice until zach beamed ,glowyaquarius
2020-05-27 22:55:39+00:00,Once I went shopping with a friend in Japan. She asked me to look out for zucchinis. I didn't see any... Then when we met at the till she was all mad at me for finding courgettes and not telling her. That's how I found out what zucchinis are. ,josyishere
2020-05-27 22:35:49+00:00,we just went grocery shopping but I wanna order out ,lifeof_Ki
2020-05-27 21:15:48+00:00,"Took the kids out to give @spenserad a break, he had one job; get whiteclaws. Goes food shopping (we didn't need any food), went to Lowe's, but no whiteclaws ",ChelCFields
2020-05-27 19:49:02+00:00,"I went to ours, waited 40+ min to get in, was almost done shopping and a tornado warning came out and we all got shoved in the back room. I think it was a sign lol.",AuBz_D
2020-05-27 19:15:57+00:00,I went out to lunch and went shopping today. Lots of people were out doing the same. I bet we can go out and vote.,margotpeck
2020-05-27 17:48:59+00:00,I didn’t work today bc we overscheduled so instead I went online shopping and bought enough dresses for all of the town to have someone take my debit card I’m out of control,bee_pierson
2020-05-27 17:31:49+00:00,"i rm when we was younger n my brothers, my stepmom n i went grocery shopping at kroger. lol we came back out w like 2 carts fulla food. just to find out somebody stole our car we was happy af cus we hated that uglyass van.",sjdrip_
2020-05-27 16:42:30+00:00,It went ok. Hated the getting there. Was using @asda app so they knew when we arrived but ended up sitting for about 5-10mins at click &amp; collect b4 someone came out. Then a nice lady put shopping in the boot &amp; journey home was less stressful. The end. Ps. I needed afterwards ,SMacD49
2020-05-27 16:39:28+00:00,"My sister went shopping last night for staples that we ran out of since our last major shopping trip, but she forgot the two big b’s, bread and butter and yes she had a list lol",Rachthesavage
2020-05-27 16:32:21+00:00,"we asked for the bare minimum; stay at home unless it's absolutely essential to go out, and wear masks when you do come in contact with another person. People went berserk, taking little kids out for unnecessary shopping, and arranging iftar parties and eid dawats and whatnot.",doctorwhothefuc
2020-05-27 15:07:53+00:00,you came to visit me and we went shopping and we went out to dinner with my whole extended family idk why and twix was there and then we listened to mirrors ,kouryinnit
2020-05-27 14:39:08+00:00,"Covid turned out to be a lot like the FLU, similar mortality demographics. I'm not so sure millions would have died no matter WHAT we did. Did we do much? Nope. EVERYBODY still went SHOPPING as much as they wanted! Got gas. Etc. It spread just the same! #influenza #COVID19",LCartlow
2020-05-27 13:13:26+00:00,"After the side hustles yesterday, i took the fam out to do some shopping &amp; thrifting. After that, we dined, then we went &amp; got a few more things at Walmart. Sounds “normal” , but man it was a fun day.",BOMBZ808
2020-05-27 11:22:49+00:00,We have a virus that's killed thousands ! You have told us dont go out ! Only for exercise and shopping for essentials ! And to stay local ! You've went back on your own words ! Be a man admit it ! You and the guys who run this country ! Have fecked up ! ,Naz83447694
2020-05-27 11:02:50+00:00,I went out shopping with my mum and afterwards was about to have a nap and then she asked me to help her do deliveries for vulnerable people so we did that and then after the last one the CAR DIED so I am having to WALK home to finally have my nap,_avasharpe
2020-05-27 02:13:05+00:00,"My dad is ready to kickstart his weight loss journey again and he asked me to join him. Having a buddy definitely helps. I just deep cleaned and cleaned out the fridge, went shopping for lunch and breakfast items and meal prepped. People are ready to help. We just forget to ask.",MissDaggs
2020-05-27 02:09:14+00:00,"I went out shopping and then just lazed around and do we really have a few weeks? I thought we only had 2, one of which is happening as we speak",mailxliam
2020-09-03 14:44:40+00:00,"12 outlets are arranged with enough space to accommodate both large and small plugs, so you can connect as many of your devices as possible with ease.",AnkerOfficial
2020-05-27 01:56:21+00:00,"I’m going fishing for the first time tomorrow, and when we went shopping for poles the gay jumped out of my body and made me choose (of all the goddamn poles) a bamboo pole that cost 3$... all I saw was animal crossing",TophertenMain
2020-05-27 01:49:45+00:00,Some idiot forgot to take the chicken for dinner tonight out of the freezer so we’re going with struggle pasta instead. I happened to buy pesto last time I went shopping so we’ll see how that goes.,dainenyu
2020-05-27 00:31:02+00:00,"Wow, this promotion went fast! We wish everyone could enjoy this offer, but we had limited quantities which sold out quicker than we anticipated. We apologize for any inconvenience and frustration this may have caused during your shopping experience. ",UrbanDecay
2020-05-27 00:29:34+00:00,"went out on a shopping trip w/ my s/o's mom today!!! we decided to have a gals day out &amp; it was v pure &amp; fun. also got a pair of jeans &amp; a super cute jumpsuit!! am excited!! forgot to bring my phone which tbh wasn't too bad lol, it's whatever. enjoy my pre-trip selfies mwah ",nikkinootnoot
2020-05-26 23:36:46+00:00,The last time I went out was when masks were made mandatory and I just came back from shopping to find out masks aren’t mandatory anymore. Now we’re on phase 3 lol at least my county is able to move forward to this phase ,fullerajane
2020-05-26 22:51:39+00:00,Things I don’t understand about being a parent #362: I went grocery shopping on Sunday. I got Josie a 6 pack of Yogurt and enough lunchables to last the week. It’s 6:30pm on Tuesday and we are out of both. ,jaycicarroll
2020-05-26 22:43:15+00:00,"We went out grocery shopping and I bought Worcestershire sauce for a recipe without thinking about checking the ingredients That bitch got ᵘʰʰʰʰ anchovy paste in it. I’m angery. How would I sub that out, ya think? I could probably make something similar using my soy sauce...",Chuck_Normis
2020-05-26 22:41:03+00:00,I live in NC. My daughter and I went out shopping this weekend and out to eat twice not wearing masks. We got multiple condescending looks and I responded with multiple middle finger salutes to those #sheep! I'm not afraid of #KarenNation #COVIDIOT,unicorndarkblue
2020-05-26 22:27:35+00:00,"mom in general being weird abt their daughters bodies.... one time my mom got bent out shape when we went bra shopping bc I said the size I wore and it was bigger than hers and it lead to her buying me bras too small for me bc ""there's no way I was bigger""",izayatwt
2020-05-26 21:45:16+00:00,We went thrift store shopping and got coffee One of them is from Portland and we figured out we went to the same Feed Me show last June lol and one of them was also raised in an intensely religious community. We all got cute clothes and I scored this dope wall piece ,babegeousbabe
2020-05-26 21:42:48+00:00,Went food shopping. Hurricane hit as soon as we park. At least we got a blunt in the car while we wait it out,Mr_Abyy
2020-05-26 21:10:11+00:00,We all know what it’s like. Your out shopping and someone touches your bump uninvited you’re ready to knock them out.god knows what she went through and witnessed.,GreatWeeMaw
2020-05-26 20:11:03+00:00,went shopping because we'd ran out of 2 main things; 1) bread 2) hot chocolate. What did I leave without? The hot chocolate. brb crying ,indybroon
2020-05-26 19:28:50+00:00,"The volunteer rang us, took our shopping list and went shopping with a voucher we paid for and gave them and only when ot came to where they should deliver it did we find out they were in london. Once all was said and done, we couldnt have another alert sent out...",AkhiAdamM
2020-05-26 19:00:25+00:00,"I’ll pass. We all know the story. The federal government went shopping for someone to be their puppet governor in PR. They first made a $100,000 offer to Albizu Campos. He declined to sell out. However LMM happily accepted. The End.",PhillipArroyo
2020-05-26 18:58:03+00:00,"Work from home is keeping us sane: Another long weekend has passed and we are already in the middle of this week. We went out for grocery shopping, bought takeaway food, ordered even more stuff online and caught up with friends virtually. It’s becoming a… http://dlvr.it/RXPLCW",TheFinance_sg
2020-05-26 16:15:25+00:00,"GOD the freaking summer like heat we got is horrible , I had a good afternoon going out but I melted lol , I went only to the main shopping mall for snacks and I even got some sushi , daifuku and melon ramune for dinner/later It's been so long I could taste them aaa",halgalaz
2020-05-26 15:27:51+00:00,"Good deed of the all done, our daughter contacted us saying she was out of money and low on food , so we went shopping and bought her food for her and the kids and delivered it to her too ",moonlightlady2
2020-05-26 13:48:02+00:00,"Just went out to the local deli (run by friends) to get supplies - eggs, flour, cheese, etc - and on the way drop off a thankyou note &amp; repayment to a friend who went shopping for us while we were ill. Such a treat to go out of the house and see people! Even at &gt;2 m distance.",dougclow
2020-05-26 11:35:26+00:00,My daughter and I went out shopping this weekend and out to eat twice not wearing masks. We got multiple condescending looks and I responded with multiple middle finger salutes to those #sheep! I'm not afraid of #KarenNation #COVIDIOT,unicorndarkblue
2020-09-03 14:44:40+00:00,"12 outlets are arranged with enough space to accommodate both large and small plugs, so you can connect as many of your devices as possible with ease.",AnkerOfficial
2020-05-26 11:32:15+00:00,Absolutely nothing wrong with enjoying yourself on a holiday. We went antique shopping and then over to my daughters for a cook out. My husband’s a Marine so we live with Patriotism everyday. One nation under God!,lorilfuller
2020-05-26 06:22:22+00:00,I agree. We are nearly almost exclusively fed by deliveries now. I last went shopping on Easter Saturday. Husband has been out for things locally. Says it’s chaos.,Mrs_Bentos
2020-05-26 03:43:07+00:00,My family and I spent our 2019 Christmas in Tokyo. We spent it shopping and eating good food. My dad and I checked out a couple of Disk Union stores to buy records. We went to one on… https://www.instagram.com/p/CAousPOnK3oWFbARxaNQqH1LAVxkyGxkNbEUM00/?igshid=oml7i9gs6jq,SignsOfLight
2020-05-26 03:40:33+00:00,Me and Kaitlyn literally went to the dollar store for 1 thing and somehow we went grocery shopping as we looked for it we came out with $75 worth of stuff.,itsme_yoli
2020-05-26 02:22:04+00:00,"I ventured out today. first time other than grocery shopping. I went to see my son's new house. we all wore masks, stayed distant, but I'm going to worry for the next week that I may have picked up the virus, because other people had been there yesterday.",judyf23
2020-05-26 02:12:38+00:00,We went food shopping today and then my mom said we weren’t going to cook out until Saturday ,javannahev
2020-05-26 02:00:44+00:00,"My roommate and I went “street shopping” aka checking out the stuff college kids have left on the curb during move out. While we were looking at a bed frame I saw two unopened ciders in the street so we picked them up, washed them off &amp; disinfected, and had ourselves a drink ",sarahholymoly
2020-05-26 00:24:08+00:00,"So we went out today to do some grocery shopping and to pick up some Korean chicken for lunch....and what do you know, restaurants have started to do dine-ins again. Ghorl nakita ko pa lang di nakamask mga tao don nanikip na dibdib ko. Wala ba kayong mga mesa sa bahay nyo????",moresaaay
2020-05-25 21:54:54+00:00,"Addison (age 4) as we went out for a little shopping, I sd what do you want Papa to buy you at the store, she sd President Trump Stuff...here you go! @realDonaldTrump",DrDonKAnderson
2020-05-25 21:51:36+00:00,So we went out one day.. about 3 weeks into lockdown. We had obeyed all rules with one person shopping for all. We have no garden 4 adults needed a release.. we drove less than 10 and parked for a minute. The PSNI to.d us we broke the rules,dianerbrts
2020-05-25 20:50:33+00:00,kinda proud of my family like we didn’t go out at all we celebrated eid in our home alone and ordered our eid clothes online we only went out like twice and it was only for grocery shopping with our masks and gloves ppl should take notes,jimgIow
2020-05-25 20:44:08+00:00,"Thanks #hyvee...we stopped in for a few things and tornado alerts went off. We were told we needed to leave the store. So that employees could take cover in the freeze. That's a nice thank you for shopping here, get out in the tornado we care nothing about your safety!",Lisalyssashlee
2020-05-25 20:27:06+00:00,We went out to go grocery shopping and my eyes started watering so bad it looked like i was crying and I couldn't see I DID MY MAKE-UP FOR WHAT,bellinipeaches
2020-05-25 17:16:17+00:00,"We had all done it instinctively without thought for ourselves but in our thoughts for others. We stood, silent, masked, united. The man turned and left the store. We all went back to shopping, no one said anything. No one had their camera out. No one filmed it. 7/8",JohnELTenney
2020-05-25 17:10:43+00:00,"Did we? Did he not? I wonder how many ventured out more than once in a day, went for a drive, went shopping daily. I'm not defending him but this holier-than-thou attitude stinks.",fatfei_
2020-05-25 16:49:23+00:00,Yesterday we went all out on shopping when we said we were just going to “look” four stores and $500 dollars later we were good why we like this @CathyPost23 ,Ps_Susiee
2020-05-25 16:28:42+00:00,"Now that I have time to reflect, the part of my daughter's birthday where we went fish shopping for her new aquarium was much better than the part where she cried as I pulled the dead ones out four hours later",joelestra
2020-05-25 15:49:43+00:00,"""We went for a drive. We sat by a river bank"" What kind of excercise did you do or were you out shopping for food or medicine? Ie. the ONLY reasons to leave your home at the time. He went in and out of his home and up and down the country #Notbuyingit",GitteHagensen
2020-05-25 15:48:54+00:00,"How do we know it was from attending a Church services and not from somewhere else? I meant, people do grocery shopping, work, etc. Did they went from Church to their houses without going out ever since?",KMSanfeliz
2020-05-25 15:46:36+00:00,I suppose so. I hope we don’t have to clear out our fridge. We just went shopping and don’t have coolers or anythingn,Christopher2236
2020-05-25 15:40:33+00:00,I went to the gym today. I have been out to eat 4 times. I have been to the beach I went shopping for clothes at the mall I took a staycation to a State Park I live in Florida where we have a governor with a brain. Grateful.,rebeccasallen2
2020-05-25 14:15:25+00:00,"we went to top golf yesterday, made a last minute decision to stay in a hotel, tyler took me shopping and out to dinner, and then woke me up w breakfast in bed this morning, how did i get so lucky ",rachel_layne14
2020-05-25 13:45:37+00:00,"My mom just told me she went grocery shopping on Saturday in Toronto because it was “nice out”. For 2 months I’ve been ordering all of her groceries online so she, a 75yo stg IV cancer patient, didn’t have to expose herself. I give up! How can we make the risk tangible?!",tanjamaier17
2020-05-25 12:57:12+00:00,"We went to TJ Maxx yesterday and let me tell you I was so shocked yet so excited, because Ky shopping and enjoying picking stuff out for our home ",_vrenee
